0,11.238988161087036
1,11.837141275405884
2,12.125932216644287
3,12.071637153625488
4,12.278501987457275
5,11.786085605621338
6,12.8576021194458
7,12.074996948242188
8,12.137714385986328
9,11.979241609573364
10,11.36357069015503
11,11.996134042739868
12,11.97188663482666
13,11.787668228149414
14,11.78192949295044
15,11.786787271499634
16,10.981944561004639
17,11.219685554504395
18,12.018961668014526
19,11.325403451919556
20,11.955088376998901
21,11.1160306930542
22,12.046273469924927
23,12.064049482345581
24,12.00486159324646
25,11.459898471832275
26,11.939496278762817
27,12.210131406784058
28,12.341176986694336
29,11.919039726257324
30,11.787643909454346
31,11.742652654647827
32,12.062531471252441
33,11.665767431259155
34,11.253472805023193
35,11.617761135101318
36,11.927672147750854
37,11.63743281364441
38,11.811559915542603
39,12.053520202636719
40,12.179612398147583
41,12.028277158737183
42,11.962892055511475
43,12.156946420669556
44,12.28305983543396
45,12.122065544128418
46,12.088114500045776
47,12.043181896209717
48,12.02316164970398
49,11.378755569458008
50,11.817267417907715
51,12.099388122558594
52,11.611827373504639
53,12.17600965499878
54,12.180001258850098
55,12.292232275009155
56,12.067436933517456
57,11.69412899017334
58,11.713702917098999
59,12.112665891647339
60,11.818891048431396
61,11.941119194030762
62,12.053106546401978
63,12.226995468139648
64,11.638889789581299
65,12.036144256591797
66,12.938109397888184
67,11.92267894744873
68,12.231807947158813
69,11.861150026321411
70,12.863075256347656
71,12.174341201782227
72,11.777621984481812
73,11.936838626861572
74,11.843894243240356
75,12.124152898788452
76,11.503010988235474
77,11.963238000869751
78,11.902197122573853
79,11.550544261932373
80,12.86838412284851
81,11.56606650352478
82,12.644071102142334
83,11.563065528869629
84,11.687165021896362
85,12.15701675415039
86,10.348095893859863
87,11.884384870529175
88,7.918107986450195
89,12.097960233688354
90,10.025124311447144
91,11.70747423171997
92,12.230820655822754
93,12.035407781600952
94,11.822155714035034
95,12.03074860572815
96,11.55187201499939
97,12.228343725204468
98,12.27207350730896
99,12.11948013305664
100,12.458745956420898
101,11.806801557540894
102,12.063633918762207
103,12.32855486869812
104,11.724669218063354
105,12.365158557891846
106,12.071671724319458
107,11.960179805755615
108,11.455783367156982
109,11.85773515701294
110,11.163397312164307
111,12.040355205535889
112,12.040538549423218
113,11.864808082580566
114,12.408483982086182
115,11.765934705734253
116,11.247979164123535
117,12.221699237823486
118,11.899033069610596
119,11.694488763809204
120,12.017231702804565
121,11.716971635818481
122,11.607996463775635
123,10.970895767211914
124,12.785916090011597
125,11.992571115493774
126,12.117796421051025
127,10.844650506973267
128,11.868574619293213
129,11.585732221603394
130,9.376262664794922
131,11.926243305206299
132,11.87254548072815
133,9.898430585861206
134,11.85969066619873
135,15.200603008270264
136,13.296845436096191
137,11.711993217468262
138,11.286802530288696
139,11.418513774871826
140,12.368587255477905
141,12.0828115940094
142,11.79147744178772
143,11.80666995048523
144,11.976382970809937
145,11.71512222290039
146,12.126574993133545
147,11.960128784179688
148,12.067195177078247
149,12.11504602432251
150,11.276884078979492
151,11.793733358383179
152,12.8509202003479
153,11.511142253875732
154,12.063164472579956
155,11.881085634231567
156,11.935981035232544
157,12.521039485931396
158,12.053016662597656
159,12.220853567123413
160,11.854427814483643
161,11.505017280578613
162,12.078196048736572
163,12.217327117919922
164,12.030475616455078
165,12.470489740371704
166,11.953484773635864
